id_arbre,arrondissement,rue,emplacement,espece_latin,dhp_cm,x,y,date_releve,genre,annee_releve,classe_dhp,anomalie
OUT_0000179,Outremont,HARTLAND,parterre,GINKGO BILOBA 'PRINC. SENTRY',7,295535.02,5041739.48,2021-08-10,GINKGO,2021,Moins de 10 cm,FALSE
OUT_0000180,Outremont,HARTLAND,parterre,GINKGO BILOBA 'PRINC. SENTRY',8,295544.22,5041733.9,2021-08-10,GINKGO,2021,Moins de 10 cm,FALSE
OUT_0000181,Outremont,HARTLAND,façade,ACER SACCHARINUM,72,295552.79,5041727.9,2025-09-22,ACER,2025,60 cm et plus,FALSE
OUT_0000182,Outremont,HARTLAND,façade,ACER SACCHARINUM,62,295561.28,5041722.16,2024-09-09,ACER,2024,60 cm et plus,FALSE
OUT_0000183,Outremont,HARTLAND,façade,ACER PLATANOIDES,73,295568.17,5041718.76,2024-09-09,ACER,2024,60 cm et plus,FALSE
OUT_0000184,Outremont,HARTLAND,parterre,GINKGO BILOBA,14,295577.84,5041714.11,2021-08-10,GINKGO,2021,10 à moins de 30 cm,FALSE
OUT_0000185,Outremont,HARTLAND,façade,ACER SACCHARINUM,63,295585.29,5041708.35,2024-09-09,ACER,2024,60 cm et plus,FALSE
OUT_0000187,Outremont,HARTLAND,façade,ACER SACCHARINUM,69,295600.9,5041698.3,2024-09-09,ACER,2024,60 cm et plus,FALSE
OUT_0000188,Outremont,HARTLAND,parterre,LIRIODENDRON TULIPIFERA,5,295608.76,5041692.74,2025-04-30,LIRIODENDRON,2025,Moins de 10 cm,FALSE
OUT_0000189,Outremont,HARTLAND,façade,ACER PLATANOIDES,60,295617.09,5041686.99,2024-09-09,ACER,2024,60 cm et plus,FALSE
OUT_0000190,Outremont,HARTLAND,parterre,TILIA CORDATA GREENSPIRE,25,295623.77,5041682.56,2024-07-25,TILIA,2024,10 à moins de 30 cm,FALSE
OUT_0000191,Outremont,HARTLAND,parterre,ACER PLATANOIDES DEBORAH,33,295630.56,5041678.94,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000192,Outremont,HARTLAND,parterre,FRAXINUS PENNSYLVANICA,41,295639.82,5041674.17,2024-07-25,FRAXINUS,2024,30 à moins de 60 cm,FALSE
OUT_0000193,Outremont,HARTLAND,façade,ACER SACCHARINUM,100,295648.54,5041667.43,2024-09-09,ACER,2024,60 cm et plus,FALSE
OUT_0000194,Outremont,HARTLAND,parterre,ACER PLATANOIDES,31,295655.01,5041663.15,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000195,Outremont,HARTLAND,façade,ACER PLATANOIDES,37,295663.62,5041658.5,2024-09-09,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000196,Outremont,HARTLAND,façade,ACER PLATANOIDES,41,295673.33,5041653.81,2024-09-09,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000197,Outremont,HARTLAND,parterre,AMELANCHIER CANADENSIS,5,295683.45,5041647.2,2025-09-22,AMELANCHIER,2025,Moins de 10 cm,FALSE
OUT_0000198,Outremont,HARTLAND,parterre,GINKGO BILOBA 'WOODSTOCK',9,295696.68,5041636.79,2021-08-10,GINKGO,2021,Moins de 10 cm,FALSE
OUT_0000199,Outremont,HARTLAND,parterre,ULMUS AMERICANA 'PRINCETON',8,295694.8,5041619.52,2023-01-23,ULMUS,2023,Moins de 10 cm,FALSE
OUT_0000200,Outremont,HARTLAND,parterre,AMELANCHIER CANADENSIS,5,295688,5041623.63,2024-10-09,AMELANCHIER,2024,Moins de 10 cm,FALSE
OUT_0000201,Outremont,HARTLAND,façade,ACER PLATANOIDES,80,295682.39,5041627.17,2024-09-09,ACER,2024,60 cm et plus,FALSE
OUT_0000202,Outremont,HARTLAND,parterre,TILIA AMERICANA REDMOND,35,295674.92,5041630.38,2024-07-25,TILIA,2024,30 à moins de 60 cm,FALSE
OUT_0000203,Outremont,HARTLAND,parterre,TILIA CORDATA GREENSPIRE,18,295669.88,5041637.16,2021-08-10,TILIA,2021,10 à moins de 30 cm,FALSE
OUT_0000204,Outremont,HARTLAND,façade,ACER PLATANOIDES,69,295663.49,5041640.18,2024-09-09,ACER,2024,60 cm et plus,FALSE
OUT_0000205,Outremont,HARTLAND,parterre,PLATANUS OCCIDENTALIS,5,295654.33,5041645.47,2025-04-30,PLATANUS,2025,Moins de 10 cm,FALSE
OUT_0000206,Outremont,HARTLAND,droite,ACER PLATANOIDES,40,295635.93,5041656.46,2024-09-09,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000207,Outremont,HARTLAND,parterre,TILIA AMERICANA REDMOND,18,295625.49,5041663.11,2021-08-10,TILIA,2021,10 à moins de 30 cm,FALSE
OUT_0000208,Outremont,HARTLAND,parterre,ACER PLATANOIDES EMLD QUN,28,295612.72,5041670.86,2024-07-25,ACER,2024,10 à moins de 30 cm,FALSE
OUT_0000210,Outremont,HARTLAND,parterre,ACER PLATANOIDES DEBORAH,22,295599.19,5041679.81,2024-07-25,ACER,2024,10 à moins de 30 cm,FALSE
OUT_0000211,Outremont,HARTLAND,façade,ACER SACCHARINUM,93,295590.11,5041685.55,2024-09-09,ACER,2024,60 cm et plus,FALSE
OUT_0000212,Outremont,HARTLAND,façade,ACER SACCHARINUM,70,295580.31,5041691.96,2024-09-09,ACER,2024,60 cm et plus,FALSE
OUT_0000213,Outremont,HARTLAND,parterre,TILIA CORDATA GREENSPIRE,7,295572.66,5041696.83,2021-08-10,TILIA,2021,Moins de 10 cm,FALSE
OUT_0000214,Outremont,HARTLAND,gauche,ACER PLATANOIDES,85,295565.24,5041701.52,2025-06-12,ACER,2025,60 cm et plus,FALSE
OUT_0000216,Outremont,HARTLAND,parterre,GLEDITSIA T. I. SHADEMASTER,18,295548.17,5041711.82,2021-08-10,GLEDITSIA,2021,10 à moins de 30 cm,FALSE
OUT_0000217,Outremont,HARTLAND,parterre,TILIA CORDATA GREENSPIRE,19,295541.33,5041715.67,2025-09-22,TILIA,2025,10 à moins de 30 cm,FALSE
OUT_0000218,Outremont,HARTLAND,façade,ACER PLATANOIDES,65,295532.34,5041721.65,2024-09-09,ACER,2024,60 cm et plus,FALSE
OUT_0000219,Outremont,HARTLAND,parterre,ACER PLATANOIDES,80,295528.37,5041724.04,2024-07-25,ACER,2024,60 cm et plus,FALSE
OUT_0000220,Outremont,HARTLAND,parterre,ACER PLATANOIDES DEBORAH,27,295522.12,5041727.77,2024-07-25,ACER,2024,10 à moins de 30 cm,FALSE
OUT_0000221,Outremont,HARTLAND,parterre,ULMUS AMERICANA 'PRINCETON',5,295511.35,5041735.11,2021-08-19,ULMUS,2021,Moins de 10 cm,FALSE
OUT_0000222,Outremont,HARTLAND,parterre,GYMNOCLADUS DIOICUS 'ESPRESSO',6,295499.56,5041742.36,2021-08-10,GYMNOCLADUS,2021,Moins de 10 cm,FALSE
OUT_0000223,Outremont,HARTLAND,parterre,TILIA CORDATA GLENLEVEN,14,295719.21,5041604.5,2021-08-10,TILIA,2021,10 à moins de 30 cm,FALSE
OUT_0000224,Outremont,HARTLAND,parterre,TILIA CORDATA GREENSPIRE,28,295726.97,5041599.46,2024-07-25,TILIA,2024,10 à moins de 30 cm,FALSE
OUT_0000225,Outremont,HARTLAND,parterre,GINKGO BILOBA,8,295735.16,5041592.71,2017-01-10,GINKGO,2017,Moins de 10 cm,FALSE
OUT_0000226,Outremont,HARTLAND,parterre,GINKGO BILOBA 'PRINC. SENTRY',6,295743.58,5041587.45,2021-08-10,GINKGO,2021,Moins de 10 cm,FALSE
OUT_0000227,Outremont,HARTLAND,parterre,GLEDITSIA TRIACANTHOS INERMIS,5,295754.57,5041580.54,2019-01-17,GLEDITSIA,2019,Moins de 10 cm,FALSE
OUT_0000228,Outremont,HARTLAND,parterre,CATALPA SPECIOSA,5,295766.05,5041574.23,2025-02-24,CATALPA,2025,Moins de 10 cm,FALSE
OUT_0000229,Outremont,HARTLAND,façade,ACER SACCHARINUM,78,295774.05,5041569.16,2024-09-09,ACER,2024,60 cm et plus,FALSE
OUT_0000231,Outremont,HARTLAND,façade,ACER SACCHARINUM,84,295788.9,5041562.99,2024-09-09,ACER,2024,60 cm et plus,FALSE
OUT_0000232,Outremont,HARTLAND,parterre,ACER SACCHARINUM,56,295797.03,5041555.17,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000233,Outremont,HARTLAND,parterre,ACER SACCHARINUM,74,295801.67,5041548.11,2024-07-25,ACER,2024,60 cm et plus,FALSE
OUT_0000234,Outremont,AINSLIE,parterre,ULMUS AMERICANA 'VALLEY FORGE',5,295871.11,5041575.25,2025-02-24,ULMUS,2025,Moins de 10 cm,FALSE
OUT_0000235,Outremont,AINSLIE,parterre,GYMNOCLADUS DIOICUS 'ESPRESSO',7,295883.16,5041569.04,2021-08-02,GYMNOCLADUS,2021,Moins de 10 cm,FALSE
OUT_0000236,Outremont,AINSLIE,parterre,AESCULUS H. BAUMANII,5,295893.44,5041560.76,2024-10-09,AESCULUS,2024,Moins de 10 cm,FALSE
OUT_0000237,Outremont,AINSLIE,parterre,GINKGO BILOBA,27,295904.43,5041552.83,2024-07-25,GINKGO,2024,10 à moins de 30 cm,FALSE
OUT_0000238,Outremont,AINSLIE,parterre,ACER PLATANOIDES EMLD QUN,28,295920.14,5041543.6,2024-07-25,ACER,2024,10 à moins de 30 cm,FALSE
OUT_0000239,Outremont,AINSLIE,parterre,ACER PLATANOIDES,28,295939.68,5041532.17,2024-07-25,ACER,2024,10 à moins de 30 cm,FALSE
OUT_0000240,Outremont,AINSLIE,parterre,GINKGO BILOBA,13,295947.86,5041526.55,2021-08-02,GINKGO,2021,10 à moins de 30 cm,FALSE
OUT_0000241,Outremont,AINSLIE,parterre,GINKGO BILOBA,15,295957.62,5041519.83,2021-08-02,GINKGO,2021,10 à moins de 30 cm,FALSE
OUT_0000242,Outremont,AINSLIE,parterre,ACER PLATANOIDES EMLD QUN,34,295967.35,5041513.52,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000243,Outremont,AINSLIE,parterre,ACER PLATANOIDES,38,295976.95,5041507.19,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000244,Outremont,AINSLIE,parterre,ULMUS AMERICANA 'VALLEY FORGE',5,295982.65,5041502.56,2025-05-01,ULMUS,2025,Moins de 10 cm,FALSE
OUT_0000245,Outremont,AINSLIE,parterre,LIRIODENDRON TULIPIFERA,4,296000.56,5041510.02,2022-08-11,LIRIODENDRON,2022,Moins de 10 cm,FALSE
OUT_0000246,Outremont,AINSLIE,parterre,QUERCUS RUBRA,4,295993.85,5041512.87,2022-08-11,QUERCUS,2022,Moins de 10 cm,FALSE
OUT_0000247,Outremont,AINSLIE,sur le côté façade,ACER PLATANOIDES,35,295989.4,5041516.23,2024-09-09,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000248,Outremont,AINSLIE,parterre,ACER PLATANOIDES DEBORAH,47,295969.74,5041526.92,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000249,Outremont,AINSLIE,façade,ACER PLATANOIDES,55,295962.66,5041533.33,2024-09-09,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000250,Outremont,AINSLIE,parterre,FRAXINUS PENNSYLVANICA,61,295953.27,5041539.75,2024-07-25,FRAXINUS,2024,60 cm et plus,FALSE
OUT_0000251,Outremont,AINSLIE,parterre,ACER PLATANOIDES EMLD QUN,25,295947.3,5041543.48,2024-07-25,ACER,2024,10 à moins de 30 cm,FALSE
OUT_0000252,Outremont,AINSLIE,parterre,ACER PLATANOIDES EMLD QUN,31,295937.56,5041549.57,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000253,Outremont,AINSLIE,façade,ACER PLATANOIDES,79,295928.91,5041555.28,2024-09-09,ACER,2024,60 cm et plus,FALSE
OUT_0000254,Outremont,AINSLIE,parterre,ACER PLATANOIDES EMLD QUN,13,295922.06,5041560.43,2021-08-02,ACER,2021,10 à moins de 30 cm,FALSE
OUT_0000255,Outremont,AINSLIE,parterre,GYMNOCLADUS DIOICUS 'ESPRESSO',14,295910.04,5041568.99,2025-07-28,GYMNOCLADUS,2025,10 à moins de 30 cm,FALSE
OUT_0000256,Outremont,AINSLIE,parterre,GLEDITSIA T. I. SKYLINE,34,295894.65,5041578.78,2024-07-25,GLEDITSIA,2024,30 à moins de 60 cm,FALSE
OUT_0000257,Outremont,AINSLIE,parterre,ACER PLATANOIDE,49,295884.58,5041585.16,2025-07-28,ACER,2025,30 à moins de 60 cm,FALSE
OUT_0000258,Outremont,AINSLIE,parterre,ACER PLATANOIDES,35,295876.24,5041588.93,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000259,Outremont,ANTONINE-MAILLET,parterre,TILIA AMERICANA 'BOULEVARD',5,295745.52,5041704.99,2024-06-21,TILIA,2024,Moins de 10 cm,FALSE
OUT_0000260,Outremont,ANTONINE-MAILLET,façade,ACER SACCHARINUM,68,295737.57,5041710.33,2024-09-09,ACER,2024,60 cm et plus,FALSE
OUT_0000261,Outremont,ANTONINE-MAILLET,façade,ACER SACCHARINUM,65,295729.68,5041715.6,2025-08-25,ACER,2025,60 cm et plus,FALSE
OUT_0000262,Outremont,ANTONINE-MAILLET,parterre,ULMUS 'ACCOLADE',6,295722.28,5041720.07,2021-08-10,ULMUS,2021,Moins de 10 cm,FALSE
OUT_0000264,Outremont,ANTONINE-MAILLET,façade,ACER PLATANOIDES,38,295708.74,5041728.32,2024-09-09,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000265,Outremont,ANTONINE-MAILLET,parterre,AMELANCHIER CANADENSIS,4,295698.13,5041736.97,2021-08-10,AMELANCHIER,2021,Moins de 10 cm,FALSE
OUT_0000266,Outremont,ANTONINE-MAILLET,parterre,ACER PLATANOIDES,72,295693.07,5041739.36,2025-08-27,ACER,2025,60 cm et plus,FALSE
OUT_0000267,Outremont,ANTONINE-MAILLET,parterre,ACER PLATANOIDES,61,295685.66,5041740.66,2024-07-25,ACER,2024,60 cm et plus,FALSE
OUT_0000268,Outremont,ANTONINE-MAILLET,parterre,ACER PLATANOIDES EMLD QUN,12,295676.48,5041752.63,2021-08-10,ACER,2021,10 à moins de 30 cm,FALSE
OUT_0000269,Outremont,ANTONINE-MAILLET,parterre,TILIA CORDATA,51,295665.28,5041755.7,2025-08-15,TILIA,2025,30 à moins de 60 cm,FALSE
OUT_0000270,Outremont,ANTONINE-MAILLET,parterre,GLEDITSIA T. I. SHADEMASTER,15,295661.6,5041759.81,2025-08-15,GLEDITSIA,2025,10 à moins de 30 cm,FALSE
OUT_0000271,Outremont,ANTONINE-MAILLET,façade,ACER PLATANOIDES,84,295652.72,5041764.95,2024-09-09,ACER,2024,60 cm et plus,FALSE
OUT_0000272,Outremont,ANTONINE-MAILLET,parterre,ACER FREEMANII AUTUMN BLAZE,5,295642.94,5041770.9,2021-08-10,ACER,2021,Moins de 10 cm,FALSE
OUT_0000273,Outremont,ANTONINE-MAILLET,parterre,AMELANCHIER LAEVIS,5,295635.72,5041775.36,2023-03-09,AMELANCHIER,2023,Moins de 10 cm,FALSE
OUT_0000274,Outremont,ANTONINE-MAILLET,parterre,PLATANUS OCCIDENTALIS,5,295627.78,5041779.4,2023-03-09,PLATANUS,2023,Moins de 10 cm,FALSE
OUT_0000275,Outremont,ANTONINE-MAILLET,parterre,GINKGO BILOBA 'AUTUMN GOLD',9,295619.06,5041787.35,2025-06-16,GINKGO,2025,Moins de 10 cm,FALSE
OUT_0000277,Outremont,ANTONINE-MAILLET,parterre,ACER SACCHARINUM,58,295605.75,5041795.67,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000278,Outremont,ANTONINE-MAILLET,parterre,ACER PLATANOIDES DEBORAH,32,295600.62,5041798.88,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000280,Outremont,ANTONINE-MAILLET,parterre,FRAXINUS PENNSYLVANICA,48,295588.25,5041806.67,2024-07-25,FRAXINUS,2024,30 à moins de 60 cm,FALSE
OUT_0000281,Outremont,ANTONINE-MAILLET,façade,ACER PLATANOIDES,33,295584.34,5041809.3,2024-09-09,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000282,Outremont,ANTONINE-MAILLET,parterre,GLEDITSIA T. I. SHADEMASTER,11,295574.76,5041815.21,2021-08-10,GLEDITSIA,2021,10 à moins de 30 cm,FALSE
OUT_0000283,Outremont,ANTONINE-MAILLET,parterre,GINKGO BILOBA 'PRINC. SENTRY',9,295565.49,5041820.75,2021-08-10,GINKGO,2021,Moins de 10 cm,FALSE
OUT_0000284,Outremont,ANTONINE-MAILLET,parterre,SYRINGA R. IVORY SILK,7,295555.09,5041827.37,2021-08-10,SYRINGA,2021,Moins de 10 cm,FALSE
OUT_0000285,Outremont,ANTONINE-MAILLET,parterre,ACER PLATANOIDES,33,295546.6,5041832.97,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000286,Outremont,ANTONINE-MAILLET,parterre,ULMUS AMERICANA 'PRINCETON',5,295526.69,5041844.6,2021-11-04,ULMUS,2021,Moins de 10 cm,FALSE
OUT_0000287,Outremont,ANTONINE-MAILLET,parterre,ACER SACCHARINUM,52,295519.88,5041849.46,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000288,Outremont,ANTONINE-MAILLET,parterre,ACER PLATANOIDES,60,295514.86,5041853.02,2024-07-25,ACER,2024,60 cm et plus,FALSE
OUT_0000289,Outremont,ANTONINE-MAILLET,parterre,ACER PLATANOIDES,64,295507.69,5041857.25,2024-07-25,ACER,2024,60 cm et plus,FALSE
OUT_0000290,Outremont,ANTONINE-MAILLET,façade,ACER PLATANOIDES,62,295502.61,5041860.64,2024-09-09,ACER,2024,60 cm et plus,FALSE
OUT_0000291,Outremont,ANTONINE-MAILLET,parterre,GINKGO BILOBA 'PRINC. SENTRY',4,295496.89,5041863.64,2021-08-10,GINKGO,2021,Moins de 10 cm,FALSE
OUT_0000292,Outremont,ANTONINE-MAILLET,parterre,ACER PLATANOIDES,56,295489.55,5041867.57,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000293,Outremont,ANTONINE-MAILLET,parterre,ACER PLATANOIDES,60,295482.46,5041872.72,2024-07-25,ACER,2024,60 cm et plus,FALSE
OUT_0000294,Outremont,ANTONINE-MAILLET,parterre,ACER PLATANOIDES,69,295476.14,5041877,2024-07-25,ACER,2024,60 cm et plus,FALSE
OUT_0000295,Outremont,ANTONINE-MAILLET,parterre,GINKGO BILOBA 'PRINC. SENTRY',8,295465.78,5041883.18,2021-08-10,GINKGO,2021,Moins de 10 cm,FALSE
OUT_0000296,Outremont,ANTONINE-MAILLET,parterre,ACER FREEMANII AUTUMN BLAZE,5,295457.96,5041888.02,2023-06-21,ACER,2023,Moins de 10 cm,FALSE
OUT_0000297,Outremont,ANTONINE-MAILLET,parterre,ACER SACCHARINUM,55,295448.54,5041895.49,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000298,Outremont,ANTONINE-MAILLET,parterre,ACER SACCHARINUM,39,295438.87,5041901.09,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000299,Outremont,ANTONINE-MAILLET,façade,ACER PLATANOIDES,69,295432.11,5041904.96,2025-08-13,ACER,2025,60 cm et plus,FALSE
OUT_0000300,Outremont,ANTONINE-MAILLET,parterre,TILIA CORDATA GREENSPIRE,29,295423.15,5041910.09,2025-08-19,TILIA,2025,10 à moins de 30 cm,FALSE
OUT_0000301,Outremont,ANTONINE-MAILLET,parterre,ACER SACCHARINUM,54,295415.41,5041916.08,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000302,Outremont,ANTONINE-MAILLET,parterre,ACER PLATANOIDES,66,295409.34,5041919.94,2024-07-25,ACER,2024,60 cm et plus,FALSE
OUT_0000303,Outremont,ANTONINE-MAILLET,façade,ACER PLATANOIDES,55,295403.78,5041923.49,2024-09-09,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000304,Outremont,ANTONINE-MAILLET,parterre,ACER SACCHARINUM,62,295381.72,5041937.52,2024-07-25,ACER,2024,60 cm et plus,FALSE
OUT_0000305,Outremont,ANTONINE-MAILLET,façade,ACER SACCHARINUM,58,295368.24,5041945.81,2024-09-09,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000306,Outremont,ANTONINE-MAILLET,façade,ACER SACCHARINUM,72,295359.29,5041951.89,2024-09-09,ACER,2024,60 cm et plus,FALSE
OUT_0000307,Outremont,ANTONINE-MAILLET,façade,ACER SACCHARINUM,55,295350.78,5041957.22,2024-09-09,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000308,Outremont,ANTONINE-MAILLET,gauche,ACER SACCHARINUM,76,295341.75,5041962.55,2024-09-09,ACER,2024,60 cm et plus,FALSE
OUT_0000309,Outremont,ANTONINE-MAILLET,façade,ACER SACCHARINUM,62,295333.32,5041967.84,2024-09-09,ACER,2024,60 cm et plus,FALSE
OUT_0000310,Outremont,ANTONINE-MAILLET,façade,ACER SACCHARINUM,53,295326.69,5041972.4,2025-09-05,ACER,2025,30 à moins de 60 cm,FALSE
OUT_0000311,Outremont,ANTONINE-MAILLET,parterre,ACER PLATANOIDES SCHWEDLERI,17,295319.5,5041980.78,2021-08-10,ACER,2021,10 à moins de 30 cm,FALSE
OUT_0000312,Outremont,ANTONINE-MAILLET,parterre,ACER PLATANOIDES,27,295314.36,5041983.99,2024-07-25,ACER,2024,10 à moins de 30 cm,FALSE
OUT_0000314,Outremont,ANTONINE-MAILLET,parterre,ACER SACCHARINUM,48,295274.26,5041981.9,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000315,Outremont,ANTONINE-MAILLET,parterre,ACER SACCHARINUM,49,295282.38,5041980.04,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000316,Outremont,ANTONINE-MAILLET,parterre,FRAXINUS PENNSYLVANICA,48,295291.29,5041977.2,2024-07-25,FRAXINUS,2024,30 à moins de 60 cm,FALSE
OUT_0000317,Outremont,ANTONINE-MAILLET,parterre,QUERCUS ROBUR FASTIGIATA,17,295297.56,5041973.28,2021-08-25,QUERCUS,2021,10 à moins de 30 cm,FALSE
OUT_0000318,Outremont,ANTONINE-MAILLET,parterre,FRAXINUS PENNSYLVANICA,51,295304.72,5041968.8,2024-07-25,FRAXINUS,2024,30 à moins de 60 cm,FALSE
OUT_0000320,Outremont,ANTONINE-MAILLET,parterre,ACER SACCHARINUM,86,295320.33,5041960.05,2024-07-25,ACER,2024,60 cm et plus,FALSE
OUT_0000321,Outremont,ANTONINE-MAILLET,parterre,ACER SACCHARINUM,52,295328.28,5041953.75,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000322,Outremont,ANTONINE-MAILLET,parterre,ACER SACCHARINUM,57,295335.64,5041948.97,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000323,Outremont,ANTONINE-MAILLET,façade,ACER SACCHARINUM,90,295345.35,5041943,2024-09-09,ACER,2024,60 cm et plus,FALSE
OUT_0000324,Outremont,ANTONINE-MAILLET,parterre,ACER FREEMANII AUTUMN BLAZE,4,295352.25,5041938.83,2021-08-10,ACER,2021,Moins de 10 cm,FALSE
OUT_0000325,Outremont,HARTLAND,parterre,GLEDITSIA T. I. SHADEMASTER,9,295360.34,5041933.18,2021-08-10,GLEDITSIA,2021,Moins de 10 cm,FALSE
OUT_0000326,Outremont,ANTONINE-MAILLET,parterre,ACER PLATANOIDES,70,295369.61,5041927.48,2024-07-25,ACER,2024,60 cm et plus,FALSE
OUT_0000327,Outremont,ANTONINE-MAILLET,parterre,ACER PLATANOIDES,56,295375.66,5041924.69,2025-10-20,ACER,2025,30 à moins de 60 cm,FALSE
OUT_0000328,Outremont,ANTONINE-MAILLET,parterre,TILIA CORDATA,50,295398.57,5041908.3,2024-07-25,TILIA,2024,30 à moins de 60 cm,FALSE
OUT_0000329,Outremont,ANTONINE-MAILLET,sur le côté façade,ACER PLATANOIDES,67,295407.01,5041902.65,2024-09-09,ACER,2024,60 cm et plus,FALSE
OUT_0000330,Outremont,ANTONINE-MAILLET,parterre,GYMNOCLADUS DIOICUS 'ESPRESSO',6,295414.63,5041897.75,2021-08-10,GYMNOCLADUS,2021,Moins de 10 cm,FALSE
OUT_0000331,Outremont,ANTONINE-MAILLET,parterre,ACER FREEMANII AUTUMN BLAZE,4,295426.89,5041891.24,2021-08-10,ACER,2021,Moins de 10 cm,FALSE
OUT_0000332,Outremont,ANTONINE-MAILLET,parterre,ACER PLATANOIDES,24,295434.58,5041884.66,2024-07-25,ACER,2024,10 à moins de 30 cm,FALSE
OUT_0000333,Outremont,ANTONINE-MAILLET,parterre,ACER PLATANOIDES DEBORAH,15,295442.79,5041879.35,2021-08-10,ACER,2021,10 à moins de 30 cm,FALSE
OUT_0000335,Outremont,ANTONINE-MAILLET,parterre,GLEDITSIA T. I. SHADEMASTER,11,295464.25,5041866.07,2025-06-09,GLEDITSIA,2025,10 à moins de 30 cm,FALSE
OUT_0000336,Outremont,ANTONINE-MAILLET,parterre,ACER SACCHARINUM,72,295472.68,5041861.08,2024-07-25,ACER,2024,60 cm et plus,FALSE
OUT_0000337,Outremont,ANTONINE-MAILLET,parterre,GINKGO BILOBA 'AUTUMN GOLD',5,295480.72,5041856.03,2023-03-09,GINKGO,2023,Moins de 10 cm,FALSE
OUT_0000338,Outremont,ANTONINE-MAILLET,parterre,GLEDITSIA T. I. SHADEMASTER,12,295498.91,5041845.11,2021-08-10,GLEDITSIA,2021,10 à moins de 30 cm,FALSE
OUT_0000339,Outremont,ANTONINE-MAILLET,parterre,ACER SACCHARINUM,45,295505.98,5041840.44,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000340,Outremont,ANTONINE-MAILLET,parterre,ACER PLATANOIDES DEBORAH,31,295511.88,5041836.52,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000341,Outremont,ANTONINE-MAILLET,façade,ACER SACCHARINUM,65,295542.76,5041814.81,2024-09-09,ACER,2024,60 cm et plus,FALSE
OUT_0000342,Outremont,ANTONINE-MAILLET,parterre,ULMUS AMERICANA 'PRINCETON',5,295551.36,5041810.5,2023-03-09,ULMUS,2023,Moins de 10 cm,FALSE
OUT_0000343,Outremont,ANTONINE-MAILLET,parterre,ACER SACCHARINUM,53,295558.49,5041806.34,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000344,Outremont,ANTONINE-MAILLET,parterre,LIRIODENDRON TULIPIFERA,4,295562.39,5041801.95,2022-08-11,LIRIODENDRON,2022,Moins de 10 cm,FALSE
OUT_0000345,Outremont,ANTONINE-MAILLET,parterre,ACER PLATANOIDES,37,295571.8,5041797.82,2024-07-25,ACER,2024,30 à moins de 60 cm,FALSE
OUT_0000346,Outremont,ANTONINE-MAILLET,parterre,ACER PLATANOIDES,66,295581.1,5041790.53,2024-07-25,ACER,2024,60 cm et plus,FALSE
OUT_0000347,Outremont,ANTONINE-MAILLET,parterre,TILIA AMERICANA 'BOULEVARD',4,295589.3,5041785.69,2022-08-11,TILIA,2022,Moins de 10 cm,FALSE
OUT_0000348,Outremont,ANTONINE-MAILLET,parterre,TILIA AMERICANA REDMOND,5,295598.42,5041780.7,2025-02-24,TILIA,2025,Moins de 10 cm,FALSE
OUT_0000349,Outremont,ANTONINE-MAILLET,parterre,GLEDITSIA T. I. SHADEMASTER,29,295613.36,5041770.48,2025-08-14,GLEDITSIA,2025,10 à moins de 30 cm,FALSE
